ITEMNAME,CATEGORY,QUANTITY,COSTPPU,FACTOR,SELLPPU,VAT,BARCODE,EXPIRYDATE
QINGCHUN TOILET PAPER 1 ROLL,BATHROOM ITEMS,1 ,650,,800,18,6953304803539,
TOILET BRUSH 144,BATHROOM ITEMS,1 ,7000,,8000,0,6924916101443,
TOILET BRUSH J1221 J1220,BATHROOM ITEMS,1 ,7000,,8500,0,6925762412219,
FASHION CLOTHES PEGS 8005-2,BATHROOM ITEMS,1 ,8500,,11000,0,6927966902626,
ROUND HANGER CLOTHES PEGS 3703,BATHROOM ITEMS,1 ,13000,,15000,18,6951356400034,
ROUND HANGER CLOTHES PEGS 3704,BATHROOM ITEMS,1 ,13000,,15000,18,6951356400041,
BLUE TOILET BLOCKS TOILET CLEANER 2 x 50g,BATHROOM ITEMS,1 ,3500,,4500,18,6935167318672,
BLUE/GREEN TOILET BLOCKS TOILET CLEANER 1 x 50 g,BATHROOM ITEMS,1 ,1666,,2000,18,6935167397615,
MUGIMU HERBAL ANTI-BACTERIAL SOAP 70 g,BATHROOM ITEMS,1 ,1500,,2000,18,,
BATHROOM CANDLES,BATHROOM ITEMS,1 ,0,,10000,0,8711555280374,
SILVER BATHROOM CANDLES 6 PCS,BATHROOM ITEMS,1 ,10000,,10000,0,8711555280381,
HEART-SHAPED BATH CONFETTI 25 g,BATHROOM ITEMS,1 ,0,,5000,0,8717333050337,
CHEEEERS! BATH CRYSTALS 80 g,BATHROOM ITEMS,1 ,0,,5000,0,8717333030971,
CASA VICTORIA BANYOLIN BATH MAT SETS,BATHROOM ITEMS,1 ,99726,,130000,0,40009901#,
PROTEX  ANTIBACTERIAL SOAP 175 g,BATHROOM ITEMS,1 ,3583,,4300,0,8693495032469,
NICE & LOVELY APPLE FRESH SHAMPOO 500 ML,BATHROOM ITEMS,1 ,1958,,2600,0,6009622390883,
DETTOL SOAP 100 g,BATHROOM ITEMS,1 ,2416,,3000,0,6161100950252,
ALWAYS ULTRA THIN LONG 2 x 8 = 16 VALUE PACK,BATHROOM ITEMS,1 ,3575,,4300,0,4015400213710,
DETTOL SOAP 90 g,BATHROOM ITEMS,1 ,1917,,2400,0,6161100952591,
CARO LIGHT BEAUTY SOAP 100 g,BATHROOM ITEMS,1 ,3333,,4000,0,9501101370746,
CARO LIGHT BEAUTY SOAP 50 g,BATHROOM ITEMS,1 ,1667,,2000,0,9501101370739,
PROTEX CLASSIC SOAP 100 g,BATHROOM ITEMS,1 ,1916,,2300,0,6001067022596,
LIFEBUOY HERBAL 100 g,BATHROOM ITEMS,1 ,1521,,2000,0,6221048051630,
JIUJIULIAN TOILET PAPER,BATHROOM ITEMS,1 ,780,,1000,0,6949722100350,
NIVEA SOAP 90 g,BATHROOM ITEMS,1 ,1666,,2000,0,4005808375370,
EDEN NATURAL HONEY & APRICOT SCRUB SOAP 150 g,BATHROOM ITEMS,1 ,3000,,4000,0,8410874101369,
GILLETTE NACET  STAINLESS RAZOR BLADE 5 PCS,BATHROOM ITEMS,1 ,1250,,1500,0,,
BDMA USA SANDALS,BATHROOM ITEMS,1 ,2250,,3000,0,,
UMOJA SLIPPERS,BATHROOM ITEMS,1 ,3250,,3900,0,,
FLOWERED SANDLES 37,BATHROOM ITEMS,1 ,3200,,4000,0,,
NICE PLUS TRIPLE ACTIONTOOTHBRUSH,BATHROOM ITEMS,1 ,333,,500,0,,
SUPER MAX SHAVER 3,BATHROOM ITEMS,1 ,2083,,2500,0,5013405649076,
CUSSONS IMPERIAL LEATHER 125 G,BATHROOM ITEMS,1 ,1666,,2000,0,6161102003666,
ALOE TOOTHPASTR 105 G,BATHROOM ITEMS,1 ,1250,,1500,0,6931714600368,
WASH-Q TOOTHBRUSH,BATHROOM ITEMS,1 ,833,,1000,0,6930984905159,
BLUE-TOUCH FLUSHING TOILET CLEANERS 3 PC 40 G*3,BATHROOM ITEMS,1 ,3500,,4200,0,6943822562100,
AROMATHERAPY OCTOPUS STRESS BALL MASSAGE ROLLER,BATHROOM ITEMS,1 ,2500,,5000,0,,
FRESH-N-FRESH BAKHOUR AIR FRESHENER 300 ml,BATHROOM ITEMS,1 ,3750,,4500,0,4902806014693,
MORNING FRESH WHITE TOOTHBRUSH,BATHROOM ITEMS,1 ,833,,1000,0,6939624308121,
NEW BATH 3,BATHROOM ITEMS,1 ,333,,0,0,,
SHIONYI TM TOILET PAPER,BATHROOM ITEMS,1 ,650,,1000,0,,
ZHI YANG JIA JU SOAP DISH,BATHROOM ITEMS,1 ,2500,,3000,0,,
U&ME CLASSIC SERIES LIQUID SOAP 500 ml,BATHROOM ITEMS,1 ,3750,,4500,0,5060068556234,
MADE IN CHINA SOAP DISH,BATHROOM ITEMS,1 ,600,,1000,0,,
HOPE GIRL PANTY LINER 40 PCS,BATHROOM ITEMS,1 ,2500,,3000,0,6928140310220,
THE ANGEL BEAR WALL TOOTHBRUSH RACK A-2155,BATHROOM ITEMS,1 ,7000,,8400,0,6924359400264,
YU LONG YL 2 PACK SCOURERS,KITCHEN UTENSILS,1 ,1500,,2000,0,63007501#,
WEAVED SPONGE WHITE,KITCHEN UTENSILS,1 ,1500,,2000,0,6949543100386,
STAR SCRUBBER NEW 2PCS,KITCHEN UTENSILS,1 ,1500,,2000,0,8808442806011,
NGARISHA STEEL WOOL 750G,KITCHEN UTENSILS,1 ,6388,,8500,18,,
SUPA BRITE ALL PURPOSE CLEANER 1PACK,KITCHEN UTENSILS,1 ,1041,,1500,18,6161100052055,
SUPA BRITE SCOURING PAD 4 PACK,KITCHEN UTENSILS,1 ,2250,,2600,0,6161100051133,
XINYI DAILY APRON,KITCHEN UTENSILS,1 ,6000,,8000,18,63008401#,
SUPER WOVEN COTTON TABLECLOTH,KITCHEN UTENSILS,1 ,9000,,12000,18,6930994800062,
FALCON VINYL EXAMINATION GLOVES,KITCHEN UTENSILS,1 ,7500,,9000,18,6291055017936,
CERAMIC CLAY JUG  TEA POT,KITCHEN UTENSILS,1 ,17000,,22000,0,2000000299679,
HONG WEI TABLEWARE 24PCS,KITCHEN UTENSILS,1 ,0,,24000,0,41001201#,
AUIYI STAINLESS STEEL STRAINER SET 3 PC,KITCHEN UTENSILS,1 ,7800,,15000,0,41001301#,
CAN & BOTTLE OPENER,KITCHEN UTENSILS,1 ,5200,,11000,0,,
CAN OPENER,KITCHEN UTENSILS,1 ,5200,,15000,0,41001501#,
PORCELINE MUG BIG,KITCHEN UTENSILS,1 ,2167,,3600,0,,
AURA TEA STRAINER SIEVE,KITCHEN UTENSILS,1 ,7084,,14000,18,4892889517528,
COIL STEEL WOOL 5 PC,KITCHEN UTENSILS,1 ,2800,,3400,0,,
FAX DISHWASHING LIQUID FRUITY 500 ML,KITCHEN,1 ,3500,,4200,0,8690506348892,
ECARE DISH WASHING SOAP NATURAL APPLE FLAVOUR 500g,KITCHEN,1 ,2300,,2800,0,6164001204813,
AXION GREASE STRIPPER ANTIBACTERIAL 400 g,KITCHEN,1 ,5625,,6800,18,9556031094323,
SOKONI STEELWOOL 75 g,KITCHEN,1 ,594,,1000,0,6161101880039,
UGASTOVE LTD UGS. 0025175,KITCHEN,1 ,15000,,18000,0,,
CRYSTAL COOKWARE1,KITCHEN,1 ,0,,8000,18,,
CRYSTAL COOKWARE2,KITCHEN,1 ,0,,10000,18,,
CRYSTAL COOKWARE3,KITCHEN,1 ,0,,13000,0,,
CRYSTAL COOKWARE4,KITCHEN,1 ,0,,15000,0,,
CRYSTAL COOKWARE5,KITCHEN,1 ,0,,25000,0,,
CRYSTAL COOKWARE6,KITCHEN,1 ,0,,25000,0,,
CRYSTAL COOKWARE7,KITCHEN,1 ,0,,26000,0,,
CRYSTAL COOKWARE8,KITCHEN,1 ,0,,28000,0,,
CRYSTAL COOKWARE9,KITCHEN,1 ,0,,30000,0,,
CRYSTAL COOKWARE10,KITCHEN,1 ,0,,33000,0,,
SHUMUK PAN1,KITCHEN,1 ,0,,5000,0,,
SHUMUK PAN2,KITCHEN,1 ,0,,6000,0,,
SHUMUK PAN3,KITCHEN,1 ,0,,8000,0,,
SHUMUK PAN4,KITCHEN,1 ,0,,10000,0,,
SHUMUK PAN5,KITCHEN,1 ,0,,13000,0,,
SHUMUK PAN6,KITCHEN,1 ,15000,,15000,0,,
NICE BISCUITS 576G,BISCUITS & COOKIES,1 ,3500,,4200,0,6291101533236,
SHUMUK PAN7,KITCHEN,1 ,0,,17000,0,,
SHUMUK PAN8,KITCHEN,1 ,0,,20000,0,,
DOLPHIN TOOTHPICK DISPENSER,KITCHEN,1 ,3500,,5000,0,,
SOKONI STEELWOOL,KITCHEN,1 ,283,,500,0,,
CUTLERY STAND HT-1105,KITCHEN,1 ,8000,,12000,0,6937184900557,
EXCO ALUMINUM FRYING PAN SMALL,KITCHEN,1 ,14000,,14000,0,,
EXCO ALUMINUM FRYING PAN MEDIUM,KITCHEN,1 ,15000,,15000,0,,
EXCO ALUMINUM FRYING PAN BIG,KITCHEN,1 ,0,,18000,0,,
FIREWHEEL KEROSENE COOKING STOVE MODEL 62,KITCHEN,1 ,12333,,15000,0,,
JIALE CUTLERY SET WITH STAND 24 PCS,KITCHEN,1 ,20000,,24000,0,42003401#,
DELUXE FLASKS,KITCHEN,1 ,65000,,75000,0,,
LUMINARC ORIENT JUGS,KITCHEN,1 ,10333,,15000,0,26102134269,
SMALL WHITE SOUP BOWL,KITCHEN,1 ,1250,,2500,0,42003701#,
CUP & SAUCER 12 PCS WHITE,KITCHEN,1 ,13000,,20000,0,,
HONGQUN 24 PC BISTRO WOODEN CUTLERY SET,KITCHEN,1 ,22000,,28000,0,,
KAMILAN ELECTRIC HEATING CUP 12 cm,KITCHEN,1 ,10000,,13000,0,6948952400087,
SUNHERE 3 PCS MIXING BOWL SET,KITCHEN,1 ,8667,,15000,0,,
J&B BLENDER JB-999,KITCHEN,1 ,30000,,36000,0,,
SMILE STAINLESS STEEL ELECTRIC KETTLE 5L,KITCHEN,1 ,45000,,60000,0,,
HD DISH RACK TG038,KITCHEN,1 ,26000,,30000,0,,
LOVETRADE RICE COOKER & FOOD STEAMER CFXB40-2A,KITCHEN,1 ,50000,,60000,0,6934343237608,
CLAY DISH WHITE BIG,KITCHEN,1 ,0,,45000,0,,
CLAY DISH WHITE MEDIUM,KITCHEN,1 ,40000,,40000,0,,
CLAY DISH WHITE SMALL,KITCHEN,1 ,35000,,35000,0,,
SUNHERE DISH BLUE FLOWER SMALL,KITCHEN,1 ,0,,18000,0,,
SUNHERE WHITE DISH W/ BLUE FLOWER MEDIUM,KITCHEN,1 ,0,,20000,0,,
SUNHERE WHITE DISH W/ BLUE FLOWER LARGE,KITCHEN,1 ,0,,25000,0,,
MINOLTA MAXIMA PRESSURE COOKER 5 LTR IS:2347,KITCHEN,1 ,65000,,80000,0,,
JYX  28 CM,KITCHEN,1 ,40000,,50000,0,6927445922824,
INFINITY STAINLESS STEEL HOT POT,KITCHEN,1 ,60000,,70000,0,,
KASU HCP COOKWARE VERY SMALL,KITCHEN,1 ,0,,28000,0,,
KASU HCP COOKWARE HOT POT SMALL,KITCHEN,1 ,0,,30000,0,,
KASU HCP COOKWARE HOT POTS 5 PCS MEDIUM,KITCHEN,1 ,0,,33000,0,,
KASU HCP COOKWARE HOTPOT LARGE,KITCHEN,1 ,0,,35000,0,,
KASU HCP COOKWARE HOT POT EXTRA LARGE,KITCHEN,1 ,0,,40000,0,,
LARGE GLASS DISH ON STAND,KITCHEN,1 ,0,,60000,0,,
APPLE HAO XING STAINLESS STEEL SUGAR BOWL HX-12,KITCHEN,1 ,12000,,15000,0,,
TRAVEL & LEISURE HOT & COLD WATER JUG 7.7 LTR,KITCHEN,1 ,55000,,65000,0,,
TRAVEL & LEISURE HOT & COLD WATER JUG 9.5 LTR,KITCHEN,1 ,65000,,80000,0,,
PETERHOF CERAMIC HALOGEN INDUCTION VERY SMALL,KITCHEN,1 ,0,,36000,0,,
PETERHOF CERAMIC HALOGEN INDUCTION MEDIUM,KITCHEN,1 ,0,,46000,0,,
REOONA KITCHEN WARE SMALL,KITCHEN,1 ,10000,,10000,0,42006601#,
REOONA KITCHEN WARE MEDIUM,KITCHEN,1 ,0,,18000,0,42006701#,
REOONA KITCHEN WARE LARGE,KITCHEN,1 ,0,,20000,0,42006801#,
OMEX COOKING WARE CASSEROLE 20 cm 2.5 LTR,KITCHEN,1 ,0,,20000,0,,
OMEX COOKING WARE CASSEROLE 22 cm 3.5 LTR,KITCHEN,1 ,0,,25000,0,,
OMEX COOKING WARE CASSEROLE 24 cm 4.5 LTR,KITCHEN,1 ,0,,28000,0,,
OMEX COOKING WARE CASSEROLE 26 cm 6 LTR,KITCHEN,1 ,32000,,38000,0,,
LUCKY FAMILY JIN DAS FASHION KETTLE,KITCHEN,1 ,8000,,12000,0,6932175908307,
LUCKY FAMILY JIN DAS FASHION KETTLE 830,KITCHEN,1 ,8000,,10000,0,6932175908253,
FUTURE AL-MUSTKEBL STRAINER,KITCHEN,1 ,0,,5500,0,,
METALLIC STRAINER / SIEVE,KITCHEN,1 ,0,,6500,0,,
METALLIC STRAINER / SIEVE,KITCHEN,1 ,0,,7000,0,,
MENGQI ELECTRIC KETTLE MQ-518,KITCHEN,1 ,55000,,66000,0,,
CHINBULL HEAT RESISTANT OPAL GLASSWARE SMALL,KITCHEN,1 ,0,,15000,0,,
CHINBULL HEAT RESISTANT OPAL GLASSWARE MEDIUM,KITCHEN,1 ,0,,18000,0,,
CHINBULL HEAT RESISTANT OPAL GLASSWARE LARGE,KITCHEN,1 ,0,,20000,0,,
STAINLESS STEEL STRAINER / SIEVE,KITCHEN,1 ,5000,,6000,0,,
3 PC TRAY ARABIC,KITCHEN,1 ,13000,,16000,0,,
VARUN ANISO 9001 2008 STAINLESS STEEL TRAY 35 CM,KITCHEN,1 ,4000,,5000,0,,
CHULIUXIANG CUTTING BOARD,KITCHEN,1 ,6000,,7500,0,42008601#,
KTE CONTAINER,KITCHEN,1 ,0,,7000,0,42008701#,
KTE STAINLESS STEEL CONTAINER,KITCHEN,1 ,0,,8000,0,42008801#,
KTE STAINLESS STEEL CONTAINER LARGE,KITCHEN,1 ,0,,10000,0,42008901#,
PORTABLE GAS STOVE KAMPALA,KITCHEN,1 ,50000,,60000,0,,
NNTIONL PROFESSIONAL CUTTING BOARD SMALL,KITCHEN,1 ,12000,,15000,0,,
6 GRATER MULTI-PURPOSE KITCHEN MATE,KITCHEN,1 ,8000,,13000,0,,
94 SIDED MULTI-PURPOSE SLICER NO.9400,KITCHEN,1 ,3300,,4000,0,,
HMTC STAINLESS STEEL GRATER 4 SIDED,KITCHEN,1 ,7000,,9000,0,1381003249030,
STAINLESS STEEL SERVING SPOON,KITCHEN,1 ,2500,,3000,0,,
STAINLESS STEEL 555 ROUND SERVING SPOON,KITCHEN,1 ,2000,,3000,0,42009601#,
ORBIT EASY COOKING 2 BURNER GAS COOKER,KITCHEN,1 ,80000,,100000,0,810299012420,
ORBIT DF-2000 DEEP FRYER,KITCHEN,1 ,75000,,90000,0,810299007082,
ORBIT TANYA MULTI-FUNCTION KETTLE 1.1 LTR,KITCHEN,1 ,28000,,35000,0,810299011614,
VARUN STAINLESS STEEL TRAY 40 CM,KITCHEN,1 ,5000,,6000,0,,
VARUN STAINLESS STEEL TRAY,KITCHEN,1 ,15000,,15000,0,,
VARUN STAINLESS STEEL TRAY MEDIUM,KITCHEN,1 ,18000,,18000,0,,
VARUN STAINLESS STEEL TRAY LARGE,KITCHEN,1 ,22000,,22000,0,,
VARUN STAINLESS STEEL TRAY EXTRA LARGE,KITCHEN,1 ,25000,,25000,0,,
POTATO SLICER,KITCHEN,1 ,25000,,30000,0,,
SHINE STAINLESS OVAL ROASTING SET 8 PCS AMIGO 5374,KITCHEN,1 ,95000,,120000,0,691740053694,
Z ZAIBA BLENDER W/ DRY MILL ZB-2255,KITCHEN,1 ,55000,,70000,0,,
VARUN STAINLESS STEEL SAUCEPAN EXTRA LARGE 6,KITCHEN,1 ,0,,27000,0,,
VARUN STAINLESS STEEL SAUCEPAN 5,KITCHEN,1 ,0,,24000,0,,
VARUN STAINLESS STEEL SAUCEPAN MEDIUM 4,KITCHEN,1 ,0,,21000,0,,
VARUN STAINLESS STEEL SAUCEPAN SMALL 3,KITCHEN,1 ,0,,19000,0,,
VARUN STAINLESS STEEL SAUCEPAN 2,KITCHEN,1 ,0,,16000,0,,
VARUN STAINLESS STEEL SAUCEPAN 1,KITCHEN,1 ,0,,13000,0,,
LIFE SMILE CORDLESS KETTLE B 16,KITCHEN,1 ,25000,,30000,0,1100000008286,
COWBOY SPESHELI VEGETABLE COOKING FAT 1 KG,KITCHEN,1 ,6000,,7000,0,6161107774240,
KIMBO VEGETABLE COOKING FAT 1 KG,KITCHEN,1 ,6083,,7200,0,6161107774066,
KLEENIT SCRUBBING PAD W/ SPONGE COMBO 2 PCS,KITCHEN,1 ,2292,,2800,0,6161101880114,
KLEENIT SCRUBBING PAD W/ SPONGE COMBO 5 PCS,KITCHEN,1 ,5500,,6600,0,6161101880565,
SOKONI STEELWOOL CONVENIENCE PACK 5 ROLLS,KITCHEN,1 ,1000,,1200,0,6161101880091,
SOKONI STEELWOOL 250 g,KITCHEN,1 ,2038,,2500,0,6161101880022,
KLEENIT 40cm BASS BROOM W/ STEEL HOLDER BN28,KITCHEN,1 ,16524,,20000,0,6161101881050,
ROMANTIC HOME STAILESS STEEL ELECTRIC KETTLE 1.8L,KITCHEN,1 ,0,,36000,0,6950025100350,
KITCHEN MATE 4 GRATER MULTI-PURPOSE,KITCHEN,1 ,7000,,9000,0,,
KITCHEN MATE 4 ARC-SHAPED GRATER MULTI-PURPOSE,KITCHEN,1 ,7000,,9000,0,,
ORBIT DEEP FRYER DF-1500 900W,KITCHEN,1 ,55000,,70000,0,42012601#,
BEST SOUP DISH BIG,KITCHEN,1 ,50000,,50000,0,,
SOKANY GRILL SANDWICH MAKER SLS1001,KITCHEN,1 ,35000,,42000,0,2011061748907,
GRAMMY NON-STICK COOKWARE,KITCHEN,1 ,28333,,35000,0,,
STAINLESS STEEL COOKWARE PAN W/ STRIPES VERY SMALL,KITCHEN,1 ,0,,20000,0,,
STAINLESS STEEL COOKWARE PAN W/ STRIPES SMALL,KITCHEN,1 ,0,,30000,0,,
STAINLESS STEEL COOKWARE PAN W/ STRIPES MEDIUM,KITCHEN,1 ,40000,,40000,0,,
STRAINER SET,KITCHEN,1 ,0,,8000,0,,
AXION THE GREASE STRIPPER LEMON 750 ML,KITCHEN,1 ,6500,,8000,0,6221002459304,
SIMBA SCOURING PAD 4 PACK,KITCHEN,1 ,2167,,2500,0,6161100888012,
KITCHEN TOWEL,KITCHEN,1 ,2333,,2800,0,,
SWEET THING /ELITE SEASONING POT CANISTER 350 ml,KITCHEN,1 ,12000,,15000,18,6953736770041,
CLEAN ZONE USEFUL METAL SCOURERS 8 PACK,KITCHEN,1 ,8000,,8000,18,5025066407858,
4 TEA TOWEL 61777,KITCHEN,1 ,0,,8000,0,5025066617776,
COTTON TEA TOWEL 3 PACK 90933,KITCHEN,1 ,0,,8000,0,5025066909338,
2 TEA TOWELS 60919,KITCHEN,1 ,0,,8000,0,5025066609191,
RINA VEGETABLE COOKING OIL 5 LTR,KITCHEN,1 ,24500,,30000,0,6161101661256,
HEINZ MUSHROOM SOUP 400g,KITCHEN,1 ,5000,,6000,0,5000157062697,
RINASUN SUN FLOWER COOKING OIL 5 LTRS,KITCHEN,1 ,30000,,36000,0,6161101663564,
MEGASLIM VACUUM FLASK 1 LTR,KITCHEN,1 ,17000,,21000,0,717040674213,
MABALO RECTANGULAR BOWL 2008,KITCHEN,1 ,12000,,12000,0,6945329507226,
QUEEN MAX TEA SPOONS 12PC,KITCHEN,1 ,5000,,6000,0,,
TABLESPOONS 6 PC SET,KITCHEN,1 ,7500,,9000,0,42014901#,
555 SPECIAL ELECTRICAL OVEN 45 LTR GH45RC-S1,KITCHEN,1 ,260000,,315000,0,6947915600014,
AL-SHAHID COOK WARE ORIGINAL  ALLUMINIUM  26 LTRS,KITCHEN,1 ,120000,,120000,0,42015101#,
HEAT RESISTANT BOARD BLACK,KITCHEN,1 ,11500,,14000,0,8717333029999,
JIF CREAM 500 ML,KITCHEN,1 ,5580,,10000,0,6281006054882,
FAIRY DISHWASHING LIQUID 1 LTR,KITCHEN,1 ,5634,,10000,0,5413149486188,
SHINE PLUS DISH WASHING LIQUID 1000 ML,KITCHEN,1 ,2113,,7000,0,42015501#,
NEW TOP DISH WASH LIQUID 1 LTR,KITCHEN,1 ,2113,,7000,0,5100000007916,
KITCHEN PORTABLE GAS STOVE JNY-FU2,KITCHEN,1 ,24917,,50000,0,42015701#,
U&ME KITCHEN TOWELS FAMILY PACK 2 PLY K567,KITCHEN,1 ,39000,,39000,0,5060068555725,
NIKAI MICROWAVE OVEN NMO2309MW 800W,KITCHEN,1 ,119600,,250000,0,42015901#,
STAINLESS STEEL ROUND STRAINER 6 PC,KITCHEN,1 ,6700,,15000,0,42016001#,
ROYALFORD MICROWAVE GLASSWARE RF 2709 GBD,KITCHEN,1 ,13100,,55000,0,6294009921730,
ROYALFORD MICROWAVE GLASSWARE RF 2700 GBD,KITCHEN,1 ,9910,,30000,0,6294009921648,
ROYALFORD DISH RACK RF4965,KITCHEN,1 ,4600,,8000,0,6294009935034,
STAR KITCHEN ITALY ALUMINUM COOKWARE 27 PCS,KITCHEN,1 ,278200,,550000,0,42016401#,
ELEGANT LIFE SAUCEPAN RED 6,KITCHEN,1 ,60000,,60000,0,42016501#,
ELEGANT LIFE SAUCEPAN RED 5,KITCHEN,1 ,53000,,53000,0,42016601#,
ELEGANT LIFE SAUCEPAN RED 4,KITCHEN,1 ,50000,,50000,0,42016701#,
ELEGANT LIFE SAUCEPAN RED 3,KITCHEN,1 ,43000,,43000,0,42016801#,
ELEGANT LIFE FRYPAN RED 2,KITCHEN,1 ,33000,,33000,0,42016901#,
ELEGANT LIFE SAUCEPAN RED 1,KITCHEN,1 ,20000,,20000,0,42017001#,
ELEGANT LIFE SAUCEPAN BLACK 6,KITCHEN,1 ,90000,,90000,0,42017101#,
ELEGANT LIFE SAUCEPAN BLACK 5,KITCHEN,1 ,75000,,75000,0,42017201#,
ELEGANT LIFE SAUCEPAN BLACK 4,KITCHEN,1 ,60000,,60000,0,42017301#,
ELEGANT LIFE SAUCEPAN BLACK 3,KITCHEN,1 ,50000,,50000,0,42017401#,
ELEGANT LIFE FRYPAN BLACK 2,KITCHEN,1 ,35000,,35000,0,42017501#,
ELEGANT LIFE SAUCEPAN BLACK 1,KITCHEN,1 ,25000,,25000,0,42017601#,
BAVARY NON-STICK COOKING POT 5,KITCHEN,1 ,90000,,90000,0,42017701#,
BAVARY NON-STICK COOKING POT 4,KITCHEN,1 ,75000,,75000,0,42017801#,
BAVARY NON-STICK COOKING POT 3,KITCHEN,1 ,60000,,60000,0,42017901#,
BAVARY NON-STICK COOKING POT 2,KITCHEN,1 ,50000,,50000,0,42018001#,
BAVARY NON-STICK COOKING POT 1,KITCHEN,1 ,35000,,35000,0,42018101#,
MK FRANCE SAUCEPAN 5,KITCHEN,1 ,60000,,60000,0,42018201#,
MK FRANCE SAUCEPAN 4,KITCHEN,1 ,50000,,50000,0,42018301#,
MK FRANCE SAUCEPAN 3,KITCHEN,1 ,43000,,43000,0,42018401#,
MK FRANCE SAUCEPAN 2,KITCHEN,1 ,32000,,32000,0,42018501#,
MK FRANCE SAUCEPAN 1,KITCHEN,1 ,25000,,25000,0,42018601#,
AIR KOXS DISHWASH DETERGENT 20 LTR,KITCHEN,1 ,17000,,20000,0,8698270474366,
TOPEE SAUCEPAN 1,KITCHEN,1 ,100000,,100000,0,42018801#,
TOPEE SAUCEPAN 2,KITCHEN,1 ,220000,,220000,0,42018901#,
TOPEE SAUCEPAN 3,KITCHEN,1 ,380000,,380000,0,42019001#,
TOPEE SAUCEPAN 4,KITCHEN,1 ,500000,,500000,0,42019101#,
TOPEE SAUCEPAN 5,KITCHEN,1 ,550000,,550000,0,42019201#,
SACHETA METALLIC MORTAR LARGE,KITCHEN,1 ,25000,,25000,0,42019301#,
SACHETA METALLIC MORTAR MEDIUM,KITCHEN,1 ,20000,,20000,0,42019401#,
SACHETA METALLIC MORTAR SMALL,KITCHEN,1 ,15000,,15000,0,42019501#,
HATAM KITCHEN WARE SMALL,KITCHEN,1 ,180000,,180000,0,42019601#,
HATAM KITCHEN WARE MEDIUM,KITCHEN,1 ,250000,,250000,0,42019701#,
HATAM KITCHEN WARE LARGE,KITCHEN,1 ,350000,,350000,0,42019801#,
WOODEN MORTAR SMALL,KITCHEN,1 ,6000,,8000,0,42019901#,
MINGLING STICK BIG,KITCHEN,1 ,1000,,1500,0,42020001#,
MINGLING STICK SMALL,KITCHEN,1 ,800,,1200,0,42020101#,
WOODEN CHAPATI MAKING BOARD,KITCHEN,1 ,4500,,5400,0,42020201#,
HEAVY DUTY FOOD BOX 1,KITCHEN,1 ,20000,,20000,0,42020301#,
HEAVY DUTY FOOD BOX 2,KITCHEN,1 ,25000,,25000,0,42020401#,
HEAVY DUTY FOOD BOX 3,KITCHEN,1 ,35000,,35000,0,42020501#,
HEAVY DUTY FOOD BOX 4,KITCHEN,1 ,40000,,40000,0,42020601#,
HEAVY DUTY FOOD BOX 6,KITCHEN,1 ,55000,,55000,0,42020701#,
HEAVY DUTY FOOD BOX 5,KITCHEN,1 ,45000,,45000,0,42020801#,
NUTANE WICK STOVE,KITCHEN,1 ,25833,,31000,0,,
PILOT PRESSURE COOKER 3 L SMALL,KITCHEN,1 ,60000,,72000,0,,
KLEENIT SWIPE SPONGE CLOTH 1 PC,KITCHEN,1 ,2566,,3100,0,6161101880459,
PLASTIC STRAINER SIEVE MEDIUM NO. 5,KITCHEN,1 ,1200,,1500,0,,
BLOOM KITCHEN TOWELS SUPER ABSORBENT 2 PC,KITCHEN,1 ,6150,,7400,18,6164000593406,
HAPPY LION TWIN BEVERAGE HOT COOLER,KITCHEN,1 ,140000,,168000,0,,
MONIKA CAFFETTIERA COFFEE MAKER 3 CUPS,KITCHEN,1 ,23100,,28000,0,8002598550020,
MONIKA CAFFETTIERA COFFEE MAKER 6 CUPS,KITCHEN,1 ,34100,,41000,0,,
MOKA FOREVER PRESTIGE COFFEE MAKER 12 CUPS,KITCHEN,1 ,52800,,63000,0,8033237331601,
STAINLESS STEEL ROUND STRAINER 1,KITCHEN,1 ,1200,,2000,0,,
STAINLESS STEEL ROUND STRAINER 2,KITCHEN,1 ,1500,,2500,0,,
STAINLESS STEEL ROUND STRAINER 3,KITCHEN,1 ,1700,,3000,0,,
STAINLESS STEEL ROUND STRAINER 4,KITCHEN,1 ,2300,,4000,0,,
SAVE ENERGY SAVING STOVE SMALL,KITCHEN,1 ,11000,,13500,0,1004000280155,
SAVE ENERGY SAVING STOVE MEDIUM,KITCHEN,1 ,16000,,20000,0,1004000280156,
SAVE ENERGY SAVING STOVE BIG,KITCHEN,1 ,18000,,22000,0,1004000280157,
PORCELAIN SIDE PLATE WITH GREY RINGS,KITCHEN,1 ,1500,,1800,0,,
PORCELAIN SIDE PLATE WHITE,KITCHEN,1 ,1000,,1500,0,,
NGARISHA SCOURING PAD 6 PC,KITCHEN,1 ,2708,,3300,0,6164000184086,
CHEF CRAFT SPAGHETTI FORK,KITCHEN,1 ,6500,,7800,0,085455171413,
OVEN MITT APRON HOME ETC,KITCHEN,1 ,8000,,8000,0,,
KORONGO SAUCEPAN 1,KITCHEN,1 ,974,,2000,0,,
KORONGO SAUCEPAN 2,KITCHEN,1 ,1944,,2500,0,,
KORONGO SAUCEPAN 3,KITCHEN,1 ,2916,,3500,0,,
KORONGO SAUCEPAN 4,KITCHEN,1 ,3888,,5000,0,,
